40,38,36,35,35,22,19,8,0,out
40,37,36,36,33,22,20,20,0,out
44,39,38,35,35,20,19,13,8,out
44,40,36,33,33,22,18,13,0,out
40,38,37,33,29,21,20,19,18,out
42,37,33,32,29,22,18,18,18,out
40,39,38,35,28,21,19,18,14,out
41,36,36,35,28,20,18,17,0,out
42,38,36,35,33,27,18,15,0,out
44,38,33,29,29,27,22,18,0,out
42,40,38,37,30,27,23,19,19,out
41,38,38,37,28,23,18,17,16,out
39,39,36,34,30,28,23,18,17,out
40,37,37,30,29,28,24,18,17,out
38,37,37,32,32,28,26,19,0,out
35,34,31,31,28,27,26,19,0,out
39,38,37,35,33,29,24,21,19,out
39,37,34,33,33,31,28,22,19,out
38,38,35,33,33,31,25,23,20,out
38,37,35,33,33,31,25,23,20,out
37,36,35,32,30,29,26,21,19,out
39,38,36,31,29,25,24,22,18,out
40,38,36,31,30,23,22,21,17,out
39,38,37,30,28,28,25,24,22,out
41,36,36,27,26,24,23,21,17,out
41,41,36,34,30,27,23,21,17,out
44,42,36,33,29,26,25,20,8,out
40,40,39,32,23,21,21,19,17,out
36,36,31,24,23,22,20,20,16,out
40,40,33,30,30,25,21,20,19,out
39,38,34,33,29,28,23,23,20,out
36,35,33,33,31,21,20,19,18,out
40,38,36,35,35,30,24,22,21,out
42,40,37,37,35,30,22,20,20,out
44,41,38,37,35,30,24,21,20,out
39,39,36,33,30,22,22,19,18,out
39,39,36,33,30,22,22,19,18,out
39,38,36,33,29,25,22,21,18,out
39,39,38,30,28,23,18,18,16,out
41,39,38,36,28,27,21,21,16,out
42,40,38,37,28,24,22,16,9,out
41,39,38,38,28,26,21,18,14,out
41,40,39,38,26,24,20,10,0,out
40,39,38,36,26,23,22,21,18,out
38,36,34,32,24,19,19,18,18,out
42,40,38,38,29,24,19,18,15,out
39,39,38,38,29,23,21,20,18,out
41,39,38,37,29,23,21,20,18,out
41,39,38,37,23,22,22,20,16,out
41,39,38,38,26,26,22,22,20,out
41,38,37,36,25,24,22,21,14,out
38,38,36,35,27,25,24,23,21,out
40,37,35,29,24,22,21,20,16,out
44,40,40,29,27,26,25,24,23,out
42,39,39,29,25,24,23,22,19,out
42,42,39,39,25,23,19,13,11,out
42,40,39,37,27,22,22,19,19,out
41,38,38,37,25,21,20,20,14,out
38,36,35,34,27,21,21,19,17,out
36,35,35,34,26,20,20,19,17,out
38,38,37,30,22,22,21,17,16,out
38,37,37,36,21,20,20,16,15,out
37,37,36,36,25,21,17,16,16,out
39,38,36,32,26,24,23,21,20,out
40,38,38,29,23,23,23,20,17,out
41,38,37,32,26,23,22,21,21,out
40,38,38,34,24,24,21,21,19,out
41,40,39,37,25,22,21,20,17,out
41,39,37,34,30,22,20,18,9,out
40,40,39,38,32,25,24,20,20,out
41,40,37,37,30,23,20,20,20,out
40,40,39,37,30,25,20,20,19,out
40,39,38,37,35,32,22,21,20,out
40,37,36,34,31,27,22,20,18,out
39,36,36,35,32,27,24,22,19,out
36,36,34,32,30,30,24,23,23,out
38,36,35,34,31,28,27,21,10,out
40,40,39,38,30,24,24,24,18,out
41,40,39,33,31,25,21,21,12,out
42,40,40,30,29,27,26,22,20,out
42,40,40,32,30,28,27,23,20,out
40,40,39,30,25,24,23,22,21,out
40,38,38,36,28,24,22,21,9,out
41,40,38,36,26,25,21,19,7,out
44,38,38,37,26,25,24,22,21,out
40,38,37,37,26,25,24,22,20,out
44,39,39,37,32,25,23,22,15,out
43,40,40,37,29,29,25,19,14,out
40,40,40,39,36,28,28,27,26,out
44,41,40,40,39,28,26,23,22,out
43,43,40,40,40,27,26,23,22,out
40,40,40,36,32,28,28,27,22,out
40,39,39,37,33,25,24,22,17,out
41,39,39,37,29,27,23,22,15,out
41,40,38,38,34,29,22,22,20,out
39,39,38,34,29,25,22,21,20,out
38,38,36,32,31,30,29,27,26,out
40,40,36,35,32,31,30,30,22,out
39,38,36,34,30,29,27,26,21,out
39,38,37,34,30,29,27,26,21,out
39,38,37,32,32,30,26,19,18,out
39,38,37,35,32,32,31,26,19,out
39,37,37,31,31,30,26,22,15,out
39,36,36,31,30,22,16,15,15,out
39,36,36,35,32,32,30,15,13,out
40,36,36,36,35,31,30,19,18,out
40,36,36,36,35,31,30,19,18,out
38,37,37,35,32,28,27,23,19,out
38,36,35,33,32,29,22,18,16,out
35,35,34,30,28,27,20,18,16,out
38,36,33,33,28,25,23,19,17,out
39,38,34,32,30,30,19,19,18,out
38,38,33,31,30,27,18,16,14,out
40,39,37,36,34,30,21,16,13,out
38,37,34,33,30,25,25,15,13,out
40,39,34,31,31,25,20,19,9,out
40,35,33,31,31,25,20,19,9,out
40,35,33,30,30,28,27,17,13,out
40,38,37,36,30,29,26,23,15,out
40,38,38,37,30,29,23,22,14,out
39,38,36,36,31,29,28,27,7,out
39,38,35,34,29,28,23,19,0,out
40,38,36,34,31,30,30,19,0,out
42,40,37,36,33,30,26,21,0,out
41,40,34,33,32,31,27,25,8,out
40,39,37,34,33,32,31,26,0,out
41,40,37,35,33,31,30,27,0,out
41,40,36,35,33,31,30,27,0,out
41,40,36,35,33,31,30,27,0,out
42,40,36,34,32,31,30,28,0,out
42,40,37,37,32,31,28,28,0,out
41,40,37,37,33,29,28,28,0,out
45,40,39,37,35,32,32,29,8,out
44,40,37,35,32,30,28,27,15,out
43,41,36,34,32,30,29,27,15,out
41,40,37,37,34,33,30,28,23,out
38,37,35,34,31,30,27,26,15,out
38,35,35,32,29,28,27,27,23,out
41,39,37,36,33,30,26,22,16,out
39,39,37,29,27,27,26,23,16,out
40,38,35,33,29,27,24,20,13,out
42,40,36,34,33,33,26,26,12,out
41,40,33,33,31,31,27,25,0,out
42,39,35,31,31,28,26,25,14,out
42,40,38,37,34,29,27,18,7,out
43,41,39,39,35,35,28,20,0,out
43,40,39,39,35,35,28,20,0,out
40,40,38,35,35,30,29,20,0,out
40,39,38,35,33,31,31,21,0,out
41,40,38,36,32,31,31,30,25,out
43,40,37,35,34,31,28,26,24,out
43,40,37,35,35,31,28,26,24,out
43,40,39,36,35,29,24,23,19,out
42,40,39,36,36,28,27,22,16,out
42,38,36,32,30,27,25,18,17,out
42,37,36,31,29,28,26,17,15,out
41,36,35,34,31,28,28,18,14,out
43,35,35,30,29,28,24,21,20,out
12,9,8,0,0,0,0,0,0,in
8,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
27,11,8,0,0,0,0,0,0,in
27,15,0,0,0,0,0,0,0,in
26,15,0,0,0,0,0,0,0,in
26,15,0,0,0,0,0,0,0,in
26,16,14,0,0,0,0,0,0,in
25,16,15,0,0,0,0,0,0,in
24,16,15,0,0,0,0,0,0,in
25,17,14,0,0,0,0,0,0,in
25,20,14,0,0,0,0,0,0,in
23,19,13,0,0,0,0,0,0,in
23,18,13,0,0,0,0,0,0,in
22,18,13,0,0,0,0,0,0,in
21,18,10,0,0,0,0,0,0,in
21,17,8,0,0,0,0,0,0,in
21,17,0,0,0,0,0,0,0,in
20,16,0,0,0,0,0,0,0,in
25,19,0,0,0,0,0,0,0,in
25,18,0,0,0,0,0,0,0,in
23,10,0,0,0,0,0,0,0,in
21,8,0,0,0,0,0,0,0,in
20,0,0,0,0,0,0,0,0,in
19,0,0,0,0,0,0,0,0,in
18,16,0,0,0,0,0,0,0,in
16,16,0,0,0,0,0,0,0,in
21,11,0,0,0,0,0,0,0,in
9,9,0,0,0,0,0,0,0,in
11,0,0,0,0,0,0,0,0,in
10,0,0,0,0,0,0,0,0,in
8,0,0,0,0,0,0,0,0,in
19,0,0,0,0,0,0,0,0,in
20,0,0,0,0,0,0,0,0,in
20,14,0,0,0,0,0,0,0,in
19,12,0,0,0,0,0,0,0,in
19,8,0,0,0,0,0,0,0,in
14,12,0,0,0,0,0,0,0,in
11,9,0,0,0,0,0,0,0,in
9,8,0,0,0,0,0,0,0,in
8,0,0,0,0,0,0,0,0,in
7,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
15,12,0,0,0,0,0,0,0,in
13,12,0,0,0,0,0,0,0,in
9,9,0,0,0,0,0,0,0,in
8,8,0,0,0,0,0,0,0,in
7,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
26,24,0,0,0,0,0,0,0,in
27,25,0,0,0,0,0,0,0,in
26,25,0,0,0,0,0,0,0,in
26,24,0,0,0,0,0,0,0,in
31,25,22,0,0,0,0,0,0,in
30,25,24,0,0,0,0,0,0,in
28,26,24,0,0,0,0,0,0,in
27,25,24,0,0,0,0,0,0,in
25,23,21,0,0,0,0,0,0,in
28,24,23,0,0,0,0,0,0,in
26,24,22,0,0,0,0,0,0,in
26,24,20,0,0,0,0,0,0,in
26,25,23,0,0,0,0,0,0,in
25,22,21,0,0,0,0,0,0,in
26,26,20,0,0,0,0,0,0,in
27,19,17,0,0,0,0,0,0,in
27,18,18,0,0,0,0,0,0,in
27,17,17,0,0,0,0,0,0,in
27,17,16,0,0,0,0,0,0,in
25,25,12,0,0,0,0,0,0,in
25,24,8,0,0,0,0,0,0,in
25,22,0,0,0,0,0,0,0,in
25,21,0,0,0,0,0,0,0,in
25,20,0,0,0,0,0,0,0,in
24,20,0,0,0,0,0,0,0,in
24,19,0,0,0,0,0,0,0,in
23,19,0,0,0,0,0,0,0,in
23,22,0,0,0,0,0,0,0,in
22,21,0,0,0,0,0,0,0,in
21,20,0,0,0,0,0,0,0,in
20,20,0,0,0,0,0,0,0,in
20,19,0,0,0,0,0,0,0,in
19,14,0,0,0,0,0,0,0,in
19,18,0,0,0,0,0,0,0,in
18,17,0,0,0,0,0,0,0,in
16,14,0,0,0,0,0,0,0,in
14,11,0,0,0,0,0,0,0,in
18,10,8,0,0,0,0,0,0,in
18,9,0,0,0,0,0,0,0,in
18,8,0,0,0,0,0,0,0,in
18,16,16,0,0,0,0,0,0,in
17,16,16,15,0,0,0,0,0,in
17,14,14,14,0,0,0,0,0,in
16,15,14,13,0,0,0,0,0,in
17,15,13,10,0,0,0,0,0,in
18,16,15,13,0,0,0,0,0,in
17,15,14,0,0,0,0,0,0,in
18,15,14,0,0,0,0,0,0,in
19,16,16,14,0,0,0,0,0,in
20,17,16,13,0,0,0,0,0,in
20,19,18,17,0,0,0,0,0,in
25,16,16,16,0,0,0,0,0,in
26,16,15,11,0,0,0,0,0,in
23,16,15,11,0,0,0,0,0,in
34,23,19,15,13,11,0,0,0,in
33,27,17,17,8,0,0,0,0,in
27,24,17,16,0,0,0,0,0,in
26,23,16,16,0,0,0,0,0,in
25,22,15,15,0,0,0,0,0,in
23,21,15,9,0,0,0,0,0,in
22,20,14,14,0,0,0,0,0,in
21,20,13,10,0,0,0,0,0,in
21,20,13,0,0,0,0,0,0,in
25,21,15,0,0,0,0,0,0,in
24,20,13,0,0,0,0,0,0,in
29,24,14,0,0,0,0,0,0,in
28,23,13,0,0,0,0,0,0,in
27,22,13,0,0,0,0,0,0,in
27,20,13,10,0,0,0,0,0,in
32,23,14,11,0,0,0,0,0,in
32,12,9,8,0,0,0,0,0,in
32,12,0,0,0,0,0,0,0,in
30,12,0,0,0,0,0,0,0,in
27,22,21,18,15,15,15,13,11,in
21,21,19,14,14,13,12,11,0,in
25,21,17,12,7,3,0,0,0,in
24,16,16,13,13,0,0,0,0,in
25,16,15,12,12,0,0,0,0,in
25,15,13,12,12,0,0,0,0,in
24,15,13,0,0,0,0,0,0,in
23,17,15,13,12,0,0,0,0,in
23,19,16,15,12,12,0,0,0,in
21,17,17,16,10,0,0,0,0,in
18,17,16,15,0,0,0,0,0,in
21,20,17,15,0,0,0,0,0,in
27,25,22,17,16,0,0,0,0,in
32,27,26,14,11,0,0,0,0,in
31,26,25,14,0,0,0,0,0,in
31,30,23,14,14,0,0,0,0,in
31,23,23,15,14,14,0,0,0,in
32,24,20,16,14,10,0,0,0,in
32,24,18,14,14,14,0,0,0,in
29,29,24,16,14,0,0,0,0,in
27,26,26,15,15,12,0,0,0,in
25,23,21,14,14,12,0,0,0,in
23,23,18,13,13,13,8,0,0,in
26,23,22,13,9,9,0,0,0,in
23,23,21,13,0,0,0,0,0,in
23,21,19,0,0,0,0,0,0,in
28,24,24,17,12,0,0,0,0,in
27,24,21,17,12,0,0,0,0,in
27,25,20,19,12,0,0,0,0,in
28,24,20,19,18,14,0,0,0,in
28,22,21,19,19,14,0,0,0,in
